customerID,Churn
6762-QVYJO,0
9661-JALZV,0
2451-YMUXS,0
2725-TTRIQ,0
6161-UUUTA,0
9272-LSVYH,0
8393-DLHGA,0
7564-GHCVB,0
1360-RCYRT,0
7706-YLMQA,0
8573-JGCZW,0
6923-EFPNL,0
8947-YRTDV,0
6692-UDPJC,0
9606-PBKBQ,0
3247-ZVOUO,0
8161-QYMTT,0
6078-VESFR,0
5233-GEEAX,0
1587-FKLZB,0
7601-WFVZV,0
2867-UIMSS,0
8097-OMULG,0
1272-ILHFG,0
8884-ADFVN,0
4139-DETXS,0
3354-OADJP,0
2530-FMFXO,0
5339-PXDVH,0
8807-ARQET,0
9700-ZCLOT,0
1320-REHCS,0
2520-SGTTA,0
7216-EWTRS,0
4550-EVXNY,0
8809-RIHDD,0
7008-LZVOZ,0
6892-XPFPU,0
4700-UBQMV,0
6682-QJDGB,0
1452-UZOSF,0
2135-RXIHG,0
1853-UDXBW,0
3374-TTZTK,0
5073-RZGBK,0
7449-HVPIV,0
5908-QMGOE,0
5982-PSMKW,0
4236-UJPWO,0
6061-GWWAV,0
5016-IBERQ,0
9799-CAYJJ,0
3545-CNWRG,0
5536-RTPWK,0
6368-NWMCE,0
0277-ORXQS,0
1930-QPBVZ,0
0322-YINQP,0
0233-FTHAV,0
7254-IQWOZ,0
4112-LUEIZ,0
1270-XKUCC,0
6199-IPCAO,0
6390-DSAZX,0
1020-JPQOW,0
8314-HTWVE,0
9184-GALIL,0
6340-DACFT,0
7878-JGDKK,0
0730-BGQGF,0
3756-VNWDH,0
4702-HDRKD,0
0356-ERHVT,0
8690-ZVLCL,0
8095-WANWK,0
6586-MYGKD,0
1597-LHYNC,0
0897-FEGMU,0
1642-HMARX,0
1223-UNPKS,0
6968-URWQU,0
7319-ZNRTR,0
8311-UEUAB,0
4522-XRWWI,0
0899-LIIBW,0
0635-WKOLD,0
7916-VCCPB,0
1038-RQOST,0
6119-SPUDB,0
1088-CNNKB,0
3011-WQKSZ,0
7684-XSZIY,0
9586-JGQKH,0
2007-QVGAW,0
4471-KXAUH,0
1384-RCUXW,0
2001-EWBQU,0
8344-WFMFH,0
9972-NKTFD,0
5077-DXTCG,0
4396-KLSEH,0
7346-MEDWM,0
0295-QVKPB,0
9194-GFVOI,0
7669-LCRSD,0
7377-DMMRI,0
2750-BJLSB,0
1047-NNCBF,0
5127-BZENZ,0
1569-TTNYJ,0
1439-LCGVL,0
2960-NKRSO,0
9793-WECQC,0
2575-GFSOE,0
2805-EDJPQ,0
5062-CJJKH,0
8149-AIQCG,0
7402-PWYJJ,0
2378-YIZKA,0
4946-EDSEW,0
1136-XGEQU,0
0103-CSITQ,0
6143-JQKEA,0
1383-EZRWL,0
1866-ZSLJM,0
9702-AIUJO,0
4518-FZBSX,0
1814-WFGVS,0
2257-BOVXD,0
0940-OUQEC,0
3472-QPRCH,0
0685-MLYYM,0
2307-FYNNL,0
3486-HOOGQ,0
6609-MXJHJ,0
6478-HRRCZ,0
9851-QXEEQ,0
1557-EMYVT,0
0839-QNXME,0
0080-EMYVY,0
3389-YGYAI,0
9955-QOPOY,0
8402-EIVQS,0
